Shop_Name,Location,Date,Product_Type,Brand,Quantity_Sold,Unit_Price,Payment_Mode,Customer_Age
Teja Wines – SN Padu,SN Padu,2025-09-18,Rum,Bacardi,1.0,150,Cash,23.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-11-02,Rum,Royal Stag,2.0,300,Cash,28.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-12-24,Whisky,McDowell's,10.0,750,Cash,27.0
Teja Wines – Ongole,Ongole,2025-12-31,Wine,Bacardi,1.0,90,UPI,21.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-10-05,Brandy,McDowell's,4.0,1000,Cash,27.0
Teja Wines – Ongole,Ongole,2025-12-05,Brandy,McDowell's,,1000,Card,34.0
Teja Wines – Ongole,Ongole,2025-11-18,Wine,Kingfisher,1.0,90,UPI,51.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-10-28,Brandy,Smirnoff,5.0,180,Cash,52.0
Teja Wines – Ongole,Ongole,2025-07-23,Wine,Royal Stag,5.0,500,UPI,62.0
Teja Wines – Kothapatnam,Kothapatnam,2025-11-20,Whisky,Signature,4.0,90,,41.0
Teja Wines – SN Padu,SN Padu,2025-09-23,Wine,Signature,1.0,150,,27.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-08-20,Brandy,Smirnoff,1.0,300,UPI,33.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-11-01,Brandy,McDowell's,3.0,500,UPI,64.0
Teja Wines – SN Padu,SN Padu,2025-08-05,Vodka,,,500,Card,
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-09-16,Rum,Royal Stag,1.0,90,Cash,19.0
Teja Wines – SN Padu,SN Padu,2025-11-01,Rum,Signature,4.0,1000,Cash,45.0
Teja Wines – SN Padu,SN Padu,2025-12-21,Wine,,4.0,750,Cash,40.0
Teja Wines – SN Padu,SN Padu,2025-07-17,Wine,Royal Stag,1.0,90,Card,23.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-12-02,Brandy,,5.0,300,UPI,61.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-11-26,Wine,Signature,5.0,220,Card,21.0
Teja Wines – Ongole,Ongole,2025-07-28,Wine,,,180,Card,64.0
Teja Wines – Ongole,Ongole,2025-10-08,Beer,Bacardi,1.0,750,Cash,20.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-08-06,Brandy,Signature,1.0,500,Card,61.0
Teja Wines – Ongole,Ongole,2025-08-19,Beer,,20.0,120,UPI,58.0
Teja Wines – Ongole,Ongole,2025-10-28,Vodka,Smirnoff,20.0,750,UPI,24.0
Teja Wines – SN Padu,SN Padu,2025-07-24,Beer,McDowell's,10.0,120,UPI,40.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-10-06,Brandy,McDowell's,5.0,180,Card,51.0
Teja Wines – SN Padu,SN Padu,2025-11-05,Brandy,McDowell's,10.0,90,,32.0
Teja Wines – Ongole,Ongole,2025-08-03,Whisky,McDowell's,5.0,220,,50.0
Teja Wines – Ongole,Ongole,2025-09-18,Rum,Smirnoff,1.0,500,,
Teja Wines – SN Padu,SN Padu,2025-08-14,Vodka,,3.0,90,Cash,54.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-08-21,Whisky,McDowell's,4.0,120,,43.0
Teja Wines – Ongole,Ongole,2025-08-25,Wine,Royal Stag,2.0,1000,UPI,46.0
Teja Wines – Ongole,Ongole,2025-11-26,Beer,McDowell's,5.0,120,UPI,61.0
Teja Wines – Kothapatnam,Kothapatnam,2025-07-30,Beer,Royal Stag,1.0,150,,18.0
Teja Wines – Ongole,Ongole,2025-12-26,Rum,Bacardi,20.0,300,Cash,52.0
Teja Wines – Ongole,Ongole,2025-12-22,Rum,,10.0,1000,Cash,35.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-08-01,Beer,McDowell's,1.0,150,Cash,30.0
Teja Wines – SN Padu,SN Padu,2025-08-25,Vodka,Bacardi,10.0,180,,38.0
Teja Wines – Ongole,Ongole,2025-07-03,Beer,,1.0,300,UPI,54.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-09-14,Vodka,Signature,5.0,120,UPI,44.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-09-27,Beer,Bacardi,20.0,500,UPI,29.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-12-15,Beer,Signature,2.0,90,,47.0
Teja Wines – Ongole,Ongole,2025-11-15,Whisky,Signature,4.0,90,Card,29.0
Teja Wines – Kothapatnam,Kothapatnam,2025-12-29,Whisky,McDowell's,2.0,500,Card,19.0
Teja Wines – Kothapatnam,Kothapatnam,2025-10-04,Brandy,Smirnoff,2.0,500,Cash,41.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-12-13,Brandy,Royal Stag,10.0,500,Cash,34.0
Teja Wines – Ongole,Ongole,2025-12-05,Whisky,Bacardi,1.0,150,UPI,35.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-08-14,Beer,Bacardi,5.0,750,Card,44.0
Teja Wines – SN Padu,SN Padu,2025-11-05,Vodka,Kingfisher,2.0,150,,57.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-11-22,Vodka,Royal Stag,2.0,300,,33.0
Teja Wines – SN Padu,SN Padu,2025-12-10,Beer,Smirnoff,5.0,300,Cash,
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-07-24,Wine,Smirnoff,20.0,300,Cash,42.0
Teja Wines – Ongole,Ongole,2025-10-30,Brandy,Bacardi,4.0,180,UPI,42.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-11-09,Brandy,McDowell's,20.0,300,,45.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-10-30,Wine,Kingfisher,1.0,150,Card,34.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-07-07,Vodka,Bacardi,2.0,90,Card,24.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-10-01,Wine,Signature,4.0,220,UPI,20.0
Teja Wines – Ongole,Ongole,2025-07-17,Beer,,4.0,500,Cash,21.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-09-22,Brandy,Royal Stag,5.0,220,UPI,44.0
Teja Wines – Kothapatnam,Kothapatnam,2025-07-03,Wine,,5.0,1000,UPI,39.0
Teja Wines – Ongole,Ongole,2025-08-25,Beer,Smirnoff,3.0,220,UPI,55.0
Teja Wines – Ongole,Ongole,2025-08-31,Brandy,McDowell's,10.0,180,Card,50.0
Teja Wines – Ongole,Ongole,2025-12-30,Whisky,Kingfisher,5.0,1000,Cash,50.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-07-21,Brandy,Bacardi,4.0,90,UPI,18.0
Teja Wines – Ongole,Ongole,2025-08-18,Brandy,Signature,10.0,90,Card,52.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-08-20,Beer,Smirnoff,1.0,1000,Card,45.0
Teja Wines – Ongole,Ongole,2025-10-12,Brandy,Royal Stag,20.0,500,,44.0
Teja Wines – Ongole,Ongole,2025-09-23,Wine,Bacardi,4.0,220,Cash,54.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-09-08,Brandy,Kingfisher,,750,Card,52.0
Teja Wines – SN Padu,SN Padu,2025-09-05,Brandy,McDowell's,5.0,500,Card,35.0
Teja Wines – Kothapatnam,Kothapatnam,2025-10-15,Wine,Signature,4.0,150,,62.0
Teja Wines – Kothapatnam,Kothapatnam,2025-11-01,Whisky,McDowell's,1.0,120,UPI,52.0
Teja Wines – Ongole,Ongole,2025-09-25,Brandy,Royal Stag,3.0,300,UPI,24.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-12-31,Brandy,Royal Stag,5.0,750,,
Teja Wines – Ongole,Ongole,2025-11-04,Wine,McDowell's,2.0,120,UPI,59.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-07-10,Rum,,4.0,180,,19.0
Teja Wines – SN Padu,SN Padu,2025-07-19,Beer,Smirnoff,2.0,220,Cash,28.0
Teja Wines – Ongole,Ongole,2025-12-14,Vodka,Smirnoff,,1000,,46.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-10-31,Brandy,Smirnoff,5.0,90,,53.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-07-15,Whisky,Smirnoff,10.0,300,,38.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-12-28,Brandy,,20.0,180,Card,60.0
Teja Wines – SN Padu,SN Padu,2025-12-18,Wine,Signature,5.0,90,Card,56.0
Teja Wines – Kothapatnam,Kothapatnam,2025-11-16,Wine,,4.0,180,Card,62.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-10-08,Whisky,Smirnoff,2.0,90,Cash,42.0
Teja Wines – Kothapatnam,Kothapatnam,2025-12-08,Wine,,,220,Card,33.0
Teja Wines – Kothapatnam,Kothapatnam,2025-12-07,Wine,Bacardi,20.0,750,,51.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-09-19,Brandy,Bacardi,20.0,90,,54.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-09-01,Wine,Smirnoff,3.0,90,UPI,58.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-09-06,Vodka,McDowell's,20.0,90,UPI,39.0
Teja Wines – SN Padu,SN Padu,2025-08-20,Wine,McDowell's,4.0,500,,37.0
Teja Wines – SN Padu,SN Padu,2025-12-16,Rum,Kingfisher,4.0,150,Card,44.0
Teja Wines – SN Padu,SN Padu,2025-11-27,Brandy,Signature,4.0,90,Card,19.0
Teja Wines – Kothapatnam,Kothapatnam,2025-11-09,Vodka,Royal Stag,1.0,300,Cash,56.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-10-10,Brandy,Royal Stag,5.0,120,UPI,62.0
Teja Wines – SN Padu,SN Padu,2025-12-02,Brandy,Royal Stag,20.0,90,Cash,55.0
Teja Wines – Ongole,Ongole,2025-10-17,Rum,Kingfisher,20.0,750,UPI,19.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-10-12,Brandy,Smirnoff,5.0,220,,52.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-08-26,Brandy,Smirnoff,5.0,220,UPI,43.0
Teja Wines – SN Padu,SN Padu,2025-07-21,Rum,Bacardi,5.0,500,UPI,18.0
Teja Wines – Kothapatnam,Kothapatnam,2025-11-17,Beer,,10.0,180,,27.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-12-22,Wine,Kingfisher,3.0,500,Cash,52.0
Teja Wines – SN Padu,SN Padu,2025-10-17,Wine,,1.0,500,Cash,39.0
Teja Wines – Kothapatnam,Kothapatnam,2025-09-10,Rum,Bacardi,1.0,90,UPI,35.0
Teja Wines – SN Padu,SN Padu,2025-10-04,Rum,Signature,10.0,90,Card,40.0
Teja Wines – Kothapatnam,Kothapatnam,2025-10-20,Brandy,Royal Stag,1.0,1000,Cash,56.0
Teja Wines – SN Padu,SN Padu,2025-09-11,Brandy,Royal Stag,4.0,300,Cash,26.0
Teja Wines – Kothapatnam,Kothapatnam,2025-12-19,Wine,Signature,2.0,1000,,51.0
Teja Wines – SN Padu,SN Padu,2025-10-08,Brandy,Kingfisher,5.0,120,,25.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-07-21,Beer,Bacardi,1.0,1000,,34.0
Teja Wines – Kothapatnam,Kothapatnam,2025-09-21,Rum,Smirnoff,3.0,120,UPI,47.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-07-26,Wine,Signature,3.0,1000,Cash,51.0
Teja Wines – Kothapatnam,Kothapatnam,2025-12-30,Vodka,,5.0,220,Cash,51.0
Teja Wines – SN Padu,SN Padu,2025-08-31,Brandy,McDowell's,20.0,150,,21.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-09-16,Wine,McDowell's,20.0,90,Card,45.0
Teja Wines – Ongole,Ongole,2025-08-19,Brandy,Bacardi,2.0,220,Cash,47.0
Teja Wines – Ongole,Ongole,2025-12-03,Wine,Smirnoff,20.0,750,Card,62.0
Teja Wines – Kothapatnam,Kothapatnam,2025-08-21,Whisky,Signature,5.0,300,Cash,34.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-09-24,Rum,McDowell's,4.0,180,Card,44.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-11-17,Whisky,Smirnoff,1.0,220,,63.0
Teja Wines – SN Padu,SN Padu,2025-08-09,Vodka,Smirnoff,5.0,90,Card,42.0
Teja Wines – SN Padu,SN Padu,2025-11-01,Vodka,Smirnoff,20.0,220,UPI,51.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-12-04,Rum,,20.0,150,,64.0
Teja Wines – Kothapatnam,Kothapatnam,2025-12-13,Wine,McDowell's,1.0,150,,63.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-12-31,Brandy,Kingfisher,1.0,220,Cash,39.0
Teja Wines – Kothapatnam,Kothapatnam,2025-09-09,Rum,Royal Stag,2.0,500,Card,28.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-08-01,Beer,Signature,2.0,300,Cash,40.0
Teja Wines – Kothapatnam,Kothapatnam,2025-10-29,Beer,Royal Stag,2.0,500,,24.0
Teja Wines – Kothapatnam,Kothapatnam,2025-12-12,Beer,McDowell's,,500,Cash,57.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-10-27,Beer,Signature,3.0,180,,60.0
Teja Wines – Kothapatnam,Kothapatnam,2025-12-30,Wine,Smirnoff,4.0,120,Cash,26.0
Teja Wines – Ongole,Ongole,2025-12-17,Vodka,Smirnoff,20.0,180,Card,
Teja Wines – Kothapatnam,Kothapatnam,2025-10-02,Rum,McDowell's,3.0,220,,22.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-07-03,Vodka,Signature,4.0,150,Cash,34.0
Teja Wines – Kothapatnam,Kothapatnam,2025-12-08,Rum,Bacardi,4.0,150,,57.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-08-31,Brandy,McDowell's,5.0,150,UPI,51.0
Teja Wines – Kothapatnam,Kothapatnam,2025-09-25,Brandy,Signature,3.0,220,Card,58.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-11-24,Vodka,Signature,3.0,90,Card,63.0
Teja Wines – Ongole,Ongole,2025-09-19,Vodka,McDowell's,3.0,300,UPI,51.0
Teja Wines – SN Padu,SN Padu,2025-08-25,Wine,Bacardi,5.0,300,,52.0
Teja Wines – SN Padu,SN Padu,2025-11-06,Whisky,Royal Stag,20.0,180,Card,41.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-11-08,Brandy,Bacardi,1.0,150,Cash,54.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-12-14,Rum,Kingfisher,5.0,750,,51.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-07-14,Vodka,Signature,,300,,37.0
Teja Wines – Kothapatnam,Kothapatnam,2025-10-21,Brandy,Smirnoff,1.0,150,,43.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-08-09,Wine,Smirnoff,5.0,500,,22.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-11-20,Beer,McDowell's,3.0,1000,Card,19.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-07-17,Vodka,Smirnoff,,180,UPI,34.0
Teja Wines – Kothapatnam,Kothapatnam,2025-08-23,Wine,Bacardi,2.0,220,Cash,36.0
Teja Wines – SN Padu,SN Padu,2025-09-06,Vodka,Kingfisher,20.0,150,Cash,43.0
Teja Wines – SN Padu,SN Padu,2025-12-29,Whisky,Signature,5.0,1000,UPI,27.0
Teja Wines – SN Padu,SN Padu,2025-07-28,Wine,Signature,20.0,220,Cash,60.0
Teja Wines – Ongole,Ongole,2025-09-08,Rum,Kingfisher,3.0,220,Card,38.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-08-21,Brandy,McDowell's,,90,Cash,23.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-08-01,Rum,Signature,3.0,750,,59.0
Teja Wines – Kothapatnam,Kothapatnam,2025-10-23,Brandy,Smirnoff,4.0,180,UPI,25.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-09-10,Rum,Bacardi,,300,UPI,40.0
Teja Wines – Kothapatnam,Kothapatnam,2025-11-24,Whisky,McDowell's,10.0,180,Card,44.0
Teja Wines – SN Padu,SN Padu,2025-12-22,Whisky,Signature,10.0,120,Card,36.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-12-29,Whisky,Royal Stag,4.0,90,Cash,38.0
Teja Wines – Kothapatnam,Kothapatnam,2025-07-19,Brandy,McDowell's,3.0,90,Cash,26.0
Teja Wines – SN Padu,SN Padu,2025-10-11,Brandy,,3.0,500,Cash,29.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-07-24,Brandy,Smirnoff,20.0,220,,52.0
Teja Wines – SN Padu,SN Padu,2025-09-04,Brandy,McDowell's,10.0,120,,18.0
Teja Wines – SN Padu,SN Padu,2025-07-27,Vodka,,,300,,31.0
Teja Wines – Ongole,Ongole,2025-12-25,Vodka,McDowell's,3.0,220,,54.0
Teja Wines – Ongole,Ongole,2025-08-14,Brandy,Signature,10.0,750,Card,51.0
Teja Wines – Kothapatnam,Kothapatnam,2025-07-17,Beer,Signature,1.0,150,Card,26.0
Teja Wines – Kothapatnam,Kothapatnam,2025-07-25,Vodka,,4.0,150,,55.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-07-02,Brandy,Bacardi,5.0,150,Card,64.0
Teja Wines – Ongole,Ongole,2025-07-07,Vodka,Bacardi,20.0,180,,32.0
Teja Wines – Kothapatnam,Kothapatnam,2025-12-29,Rum,Signature,3.0,1000,Card,47.0
Teja Wines – Kothapatnam,Kothapatnam,2025-11-24,Rum,,,150,,45.0
Teja Wines – Kothapatnam,Kothapatnam,2025-12-14,Wine,Royal Stag,10.0,220,Card,45.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-07-31,Brandy,McDowell's,10.0,220,Card,48.0
Teja Wines – Ongole,Ongole,2025-11-08,Beer,,1.0,180,Cash,61.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-07-14,Beer,McDowell's,1.0,220,UPI,37.0
Teja Wines – Ongole,Ongole,2025-09-04,Brandy,Kingfisher,4.0,90,Cash,62.0
Teja Wines – Ongole,Ongole,2025-11-18,Whisky,Signature,20.0,150,UPI,35.0
Teja Wines – Ongole,Ongole,2025-12-21,Wine,Smirnoff,10.0,150,UPI,31.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-08-28,Whisky,Bacardi,10.0,750,Card,33.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-10-29,Vodka,Kingfisher,20.0,750,,38.0
Teja Wines – SN Padu,SN Padu,2025-08-02,Whisky,Smirnoff,10.0,1000,Cash,55.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-12-28,Wine,Bacardi,4.0,1000,Card,28.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-11-23,Rum,Royal Stag,10.0,750,Card,48.0
Teja Wines – Kothapatnam,Kothapatnam,2025-12-12,Brandy,,20.0,750,UPI,37.0
Teja Wines – Kothapatnam,Kothapatnam,2025-12-21,Brandy,,20.0,90,Cash,58.0
Teja Wines – Kothapatnam,Kothapatnam,2025-12-26,Wine,McDowell's,2.0,1000,UPI,24.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-10-21,Rum,,2.0,300,Card,18.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-08-19,Wine,Bacardi,10.0,180,,53.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-12-02,Beer,,3.0,750,Card,23.0
Teja Wines – Kothapatnam,Kothapatnam,2025-11-28,Vodka,Royal Stag,3.0,750,,64.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-09-11,Vodka,Smirnoff,,180,UPI,54.0
Teja Wines – Kothapatnam,Kothapatnam,2025-10-28,Wine,Bacardi,5.0,220,Card,36.0
Teja Wines – SN Padu,SN Padu,2025-10-14,Beer,Bacardi,,500,,39.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-08-04,Vodka,McDowell's,4.0,180,,26.0
Teja Wines – Kothapatnam,Kothapatnam,2025-09-07,Brandy,Bacardi,10.0,120,UPI,42.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-11-28,Beer,Kingfisher,3.0,90,Card,30.0
Teja Wines – Kothapatnam,Kothapatnam,2025-08-05,Rum,,2.0,500,UPI,20.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-09-23,Vodka,Signature,,750,,61.0
Teja Wines – SN Padu,SN Padu,2025-08-31,Brandy,Kingfisher,,220,UPI,33.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-09-21,Beer,Signature,1.0,1000,,30.0
Teja Wines – Kothapatnam,Kothapatnam,2025-11-29,Whisky,Royal Stag,,220,UPI,61.0
Teja Wines – Ongole,Ongole,2025-12-18,Brandy,Signature,5.0,750,Cash,56.0
Teja Wines – Kothapatnam,Kothapatnam,2025-10-12,Whisky,Royal Stag,4.0,500,Cash,31.0
Teja Wines – SN Padu,SN Padu,2025-10-19,Rum,,3.0,180,Cash,24.0
Teja Wines – Ongole,Ongole,2025-11-20,Vodka,Kingfisher,2.0,750,Card,21.0
Teja Wines – Ongole,Ongole,2025-10-27,Rum,Royal Stag,10.0,180,,19.0
Teja Wines – Ongole,Ongole,2025-07-15,Rum,Bacardi,,500,Card,36.0
Teja Wines – Ongole,Ongole,2025-07-31,Rum,Smirnoff,20.0,120,,26.0
Teja Wines – SN Padu,SN Padu,2025-09-08,Vodka,Royal Stag,10.0,120,UPI,62.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-12-10,Brandy,McDowell's,3.0,180,UPI,63.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-11-25,Beer,Signature,2.0,220,Card,52.0
Teja Wines – Kothapatnam,Kothapatnam,2025-09-14,Whisky,McDowell's,2.0,750,UPI,42.0
Teja Wines – SN Padu,SN Padu,2025-09-01,Wine,Royal Stag,5.0,90,,
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-10-19,Whisky,Kingfisher,3.0,220,,26.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-11-21,Whisky,Kingfisher,,300,UPI,34.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-11-14,Wine,Royal Stag,10.0,150,Cash,51.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-12-21,Wine,Bacardi,3.0,500,Cash,40.0
Teja Wines – SN Padu,SN Padu,2025-09-08,Vodka,Signature,2.0,300,Cash,27.0
Teja Wines – Ongole,Ongole,2025-09-12,Wine,Kingfisher,3.0,500,Cash,25.0
Teja Wines – SN Padu,SN Padu,2025-12-02,Wine,Kingfisher,2.0,750,Cash,22.0
Teja Wines – Kothapatnam,Kothapatnam,2025-07-28,Whisky,Smirnoff,1.0,220,Card,20.0
Teja Wines – Kothapatnam,Kothapatnam,2025-12-28,Brandy,Smirnoff,3.0,150,Cash,19.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-12-21,Wine,Smirnoff,4.0,300,,62.0
Teja Wines – Ongole,Ongole,2025-08-05,Beer,McDowell's,5.0,90,Cash,63.0
Teja Wines – Kothapatnam,Kothapatnam,2025-08-26,Beer,McDowell's,4.0,500,Cash,47.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-08-11,Rum,Bacardi,5.0,180,Card,48.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-11-13,Vodka,Kingfisher,20.0,120,UPI,38.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-12-23,Vodka,Signature,,180,,36.0
Teja Wines – SN Padu,SN Padu,2025-11-28,Vodka,Smirnoff,1.0,120,Card,23.0
Teja Wines – SN Padu,SN Padu,2025-12-09,Vodka,Signature,1.0,220,UPI,53.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-09-22,Rum,Bacardi,10.0,90,Cash,62.0
Teja Wines – SN Padu,SN Padu,2025-10-13,Brandy,Royal Stag,1.0,180,UPI,34.0
Teja Wines – Ongole,Ongole,2025-09-07,Wine,Kingfisher,5.0,750,,55.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-10-14,Brandy,McDowell's,20.0,300,Cash,24.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-10-14,Brandy,Bacardi,,180,UPI,63.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-11-29,Vodka,,10.0,300,,29.0
Teja Wines – SN Padu,SN Padu,2025-12-26,Brandy,McDowell's,4.0,1000,UPI,24.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-09-22,Brandy,Smirnoff,1.0,150,Card,26.0
Teja Wines – Kothapatnam,Kothapatnam,2025-08-20,Vodka,Royal Stag,4.0,180,UPI,18.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-11-26,Beer,,3.0,300,,44.0
Teja Wines – SN Padu,SN Padu,2025-12-27,Wine,Signature,5.0,150,UPI,62.0
Teja Wines – Kothapatnam,Kothapatnam,2025-09-09,Whisky,Smirnoff,5.0,300,Card,36.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-10-05,Brandy,Royal Stag,20.0,500,Card,32.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-12-13,Wine,Bacardi,1.0,220,UPI,57.0
Teja Wines – Kothapatnam,Kothapatnam,2025-08-27,Beer,Royal Stag,10.0,180,Card,39.0
Teja Wines – SN Padu,SN Padu,2025-07-30,Wine,Kingfisher,1.0,1000,,54.0
Teja Wines – SN Padu,SN Padu,2025-08-13,Vodka,,5.0,120,,51.0
Teja Wines – Ongole,Ongole,2025-12-15,Whisky,Smirnoff,2.0,1000,Cash,33.0
Teja Wines – SN Padu,SN Padu,2025-10-06,Beer,,20.0,180,UPI,27.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-08-28,Beer,Signature,20.0,120,UPI,51.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-10-29,Vodka,,2.0,120,Card,24.0
Teja Wines – Kothapatnam,Kothapatnam,2025-07-13,Beer,Royal Stag,4.0,750,Card,26.0
Teja Wines – Kothapatnam,Kothapatnam,2025-08-03,Brandy,Bacardi,4.0,150,,64.0
Teja Wines – Kothapatnam,Kothapatnam,2025-08-25,Rum,Smirnoff,5.0,1000,Card,25.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-10-27,Beer,Royal Stag,1.0,220,UPI,59.0
Teja Wines – Kothapatnam,Kothapatnam,2025-09-11,Vodka,Smirnoff,20.0,300,,42.0
Teja Wines – Ongole,Ongole,2025-10-11,Beer,Royal Stag,20.0,300,UPI,52.0
Teja Wines – SN Padu,SN Padu,2025-12-11,Beer,Kingfisher,20.0,750,Card,37.0
Teja Wines – Kothapatnam,Kothapatnam,2025-08-24,Beer,McDowell's,,90,,55.0
